id,name,auther,repo_name,address,like,estimated_testcodes,packages,all_javas,product_codes,test_codes,product_codes_with_Test,test_codes_without_Test,test_codes_witout_Test_but_test,suspect_test_codes,real_product_codes,real_test_codes,real_test_option_codes,not_availables,used_product_codes,used_test_codes,extends_testcodes,extended_testcodes,used junit,used testng,used extends,no open,no decode,no parse,all_available
28556,detro/ghostdriver,detro,ghostdriver,https://api.github.com/repos/detro/ghostdriver,2036,36,4,40,4,30,0,6,1,31,4,29,7,0,0,2,28,2,31,0,35,0,0,0,0
28599,tinkerpop/rexster,tinkerpop,rexster,https://api.github.com/repos/tinkerpop/rexster,359,67,33,260,170,52,23,15,0,64,181,63,16,0,78,4,18,4,67,0,110,0,0,0,0
29771,ralscha/extdirectspring,ralscha,extdirectspring,https://api.github.com/repos/ralscha/extdirectspring,124,157,12,219,62,78,0,79,0,78,62,72,85,0,38,25,22,3,73,0,60,0,0,0,0
29790,JetBrains/MPS,JetBrains,MPS,https://api.github.com/repos/JetBrains/MPS,817,867,2932,25976,22044,935,2224,773,3,2438,22768,2271,937,0,149,67,42,14,2229,0,21489,0,0,8,8
30543,gitblit/gitblit,gitblit,gitblit,https://api.github.com/repos/gitblit/gitblit,1677,77,35,540,462,69,0,9,0,69,462,61,17,0,102,11,52,5,62,0,361,0,0,0,0
30841,resteasy/Resteasy,resteasy,Resteasy,https://api.github.com/repos/resteasy/Resteasy,849,2770,337,3773,923,898,12,1940,0,898,935,758,2080,0,287,2087,106,17,910,0,776,0,0,2,2
30937,killme2008/Metamorphosis,killme2008,Metamorphosis,https://api.github.com/repos/killme2008/Metamorphosis,1085,172,73,561,388,163,1,9,6,163,389,57,11,98,113,6,8,3,60,1,47,0,412,0,412
36637030,apereo/java-cas-client,apereo,java-cas-client,https://api.github.com/repos/apereo/java-cas-client,418,41,21,224,183,39,0,2,0,39,183,37,4,0,57,4,6,1,27,0,147,0,0,0,0
31810,airlift/airline,airlift,airline,https://api.github.com/repos/airlift/airline,679,34,4,76,42,9,0,25,0,9,42,8,26,0,8,23,0,0,0,8,16,0,0,0,0
32033,webx/citrus,webx,citrus,https://api.github.com/repos/webx/citrus,676,643,244,1612,963,464,0,185,1,465,963,412,237,0,491,129,246,59,429,0,1006,0,0,0,0
32946,tinkerpop/gremlin,tinkerpop,gremlin,https://api.github.com/repos/tinkerpop/gremlin,1601,65,14,88,23,65,0,0,0,65,23,36,29,0,4,0,0,0,0,0,77,0,0,0,0
32950,nodebox/nodebox,nodebox,nodebox,https://api.github.com/repos/nodebox/nodebox,391,54,16,285,231,44,0,10,0,44,231,41,13,0,57,7,0,0,38,0,143,0,0,0,0
33170,Unidata/thredds,Unidata,thredds,https://api.github.com/repos/Unidata/thredds,233,610,276,2807,2186,529,12,80,5,534,2198,460,149,0,369,53,21,5,407,0,1263,0,0,3,3
33938,winder/Universal-G-Code-Sender,winder,Universal-G-Code-Sender,https://api.github.com/repos/winder/Universal-G-Code-Sender,890,51,87,417,363,51,0,3,0,51,363,47,7,0,7,0,0,0,47,0,195,0,0,1,1
34683,graphstream/gs-core,graphstream,gs-core,https://api.github.com/repos/graphstream/gs-core,315,42,49,259,221,32,1,5,0,33,221,29,9,0,0,2,7,2,34,0,131,0,0,0,0
39306018,awaitility/awaitility,awaitility,awaitility,https://api.github.com/repos/awaitility/awaitility,1353,39,12,112,71,24,1,16,0,24,72,23,16,1,24,9,0,0,25,0,24,0,0,1,1
34853,openmrs/openmrs-core,openmrs,openmrs-core,https://api.github.com/repos/openmrs/openmrs-core,847,353,78,1095,737,313,5,40,8,321,742,310,43,0,443,45,214,8,286,0,632,0,0,0,0
34868,msgpack/msgpack-java,msgpack,msgpack-java,https://api.github.com/repos/msgpack/msgpack-java,911,127,16,294,167,99,0,28,0,99,167,96,31,0,53,30,40,3,124,0,197,0,0,0,0
35039,AxonFramework/AxonFramework,AxonFramework,AxonFramework,https://api.github.com/repos/AxonFramework/AxonFramework,1596,547,132,1310,761,380,0,169,0,380,761,363,186,0,504,111,15,6,362,0,485,0,0,2,2
35176,searchbox-io/Jest,searchbox-io,Jest,https://api.github.com/repos/searchbox-io/Jest,1676,180,31,350,170,179,0,1,0,179,170,177,3,0,130,3,80,1,178,0,232,0,0,0,0
35704,tinkerpop/blueprints,tinkerpop,blueprints,https://api.github.com/repos/tinkerpop/blueprints,1352,67,32,311,228,63,16,4,1,65,243,42,26,0,78,6,19,4,17,0,190,0,0,0,0
35731,jankotek/JDBM3,jankotek,JDBM3,https://api.github.com/repos/jankotek/JDBM3,325,65,2,108,43,54,0,11,2,56,43,56,9,0,34,10,40,3,1,0,73,0,0,0,0
35846,JetBrains/kotlin,JetBrains,kotlin,https://api.github.com/repos/JetBrains/kotlin,28952,105,527,6417,5577,174,440,226,2,477,5716,444,254,3,69,34,52,51,460,0,1911,0,0,985,985
36106,menacher/java-game-server,menacher,java-game-server,https://api.github.com/repos/menacher/java-game-server,976,24,33,202,178,11,0,13,0,11,178,8,16,0,35,3,0,0,8,0,71,0,0,0,0
36133,cloudera/flume,cloudera,flume,https://api.github.com/repos/cloudera/flume,356,195,67,545,348,176,2,19,12,189,349,185,11,0,230,14,4,2,189,0,224,0,0,0,0
36286,johncarl81/transfuse,johncarl81,transfuse,https://api.github.com/repos/johncarl81/transfuse,237,153,65,884,727,92,4,61,0,92,731,82,69,2,180,40,0,0,84,0,226,0,0,2,2
36320,helloworld1/AnyMemo,helloworld1,AnyMemo,https://api.github.com/repos/helloworld1/AnyMemo,112,36,36,236,198,36,2,0,0,37,199,34,3,0,51,4,33,4,24,0,144,0,0,0,0
36727,apache/activemq,apache,activemq,https://api.github.com/repos/apache/activemq,1493,2147,232,4460,2302,1970,6,182,11,1984,2305,1932,223,0,650,349,1194,238,808,0,3067,0,13,0,13
36731,apache/nutch,apache,nutch,https://api.github.com/repos/apache/nutch,2030,115,123,613,496,108,0,9,0,108,496,100,17,0,109,7,1,1,94,0,196,0,0,0,0
36957,prefuse/Prefuse,prefuse,Prefuse,https://api.github.com/repos/prefuse/Prefuse,425,30,33,403,373,28,0,2,0,28,373,18,12,0,0,3,0,0,0,0,266,0,0,8,8
37226,ocpsoft/rewrite,ocpsoft,rewrite,https://api.github.com/repos/ocpsoft/rewrite,153,404,161,964,560,254,1,149,0,254,561,216,187,0,164,168,113,2,217,0,427,0,0,0,0
37292,puniverse/galaxy,puniverse,galaxy,https://api.github.com/repos/puniverse/galaxy,278,37,23,233,196,12,0,25,1,13,196,11,26,0,43,13,2,1,12,0,104,0,0,0,0
37322,orbeon/orbeon-forms,orbeon,orbeon-forms,https://api.github.com/repos/orbeon/orbeon-forms,372,20,66,383,363,9,0,11,0,9,363,7,13,0,13,1,3,2,6,0,266,0,0,3,3
37555,adyliu/jafka,adyliu,jafka,https://api.github.com/repos/adyliu/jafka,638,31,21,232,201,26,0,5,0,26,201,24,7,0,41,6,9,1,25,0,88,0,0,0,0
37788,peter-lawrey/Java-Chronicle,peter-lawrey,Java-Chronicle,https://api.github.com/repos/peter-lawrey/Java-Chronicle,704,23,23,152,123,17,6,6,0,20,126,18,8,0,32,3,0,0,17,0,34,0,0,0,0
37843,DSpace/DSpace,DSpace,DSpace,https://api.github.com/repos/DSpace/DSpace,468,262,304,2087,1801,132,4,150,59,191,1805,175,107,0,292,77,117,12,185,0,954,0,0,0,0
37923,nroduit/Weasis,nroduit,Weasis,https://api.github.com/repos/nroduit/Weasis,155,36,130,745,709,26,0,10,4,30,709,29,6,1,45,14,23,4,13,0,458,0,0,19,19
38627,FasterXML/jackson-core,FasterXML,jackson-core,https://api.github.com/repos/FasterXML/jackson-core,1481,150,19,270,117,145,0,8,0,145,117,75,78,0,58,8,67,2,17,0,197,0,0,1,1
38717,FasterXML/jackson-databind,FasterXML,jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,2002,531,52,977,442,511,0,24,0,511,442,494,41,0,194,10,487,4,22,0,829,0,0,1,1
38929,wala/WALA,wala,WALA,https://api.github.com/repos/wala/WALA,246,85,226,1965,1732,77,148,8,0,142,1815,133,17,0,8,24,42,21,136,0,1056,0,0,2,2
39247,tordanik/OSM2World,tordanik,OSM2World,https://api.github.com/repos/tordanik/OSM2World,211,30,47,354,320,33,1,0,0,33,321,30,3,0,53,3,0,0,30,0,191,0,0,1,1
39358,hunterhacker/jdom,hunterhacker,jdom,https://api.github.com/repos/hunterhacker/jdom,279,104,47,328,211,99,8,10,0,99,219,96,13,0,7,18,23,8,86,0,175,0,0,0,0
39505,jOOQ/jOOQ,jOOQ,jOOQ,https://api.github.com/repos/jOOQ/jOOQ,2925,29,104,1722,1690,8,3,21,19,27,1693,27,2,0,40,2,3,1,28,0,1229,0,0,3,3
40196,carrot2/carrot2,carrot2,carrot2,https://api.github.com/repos/carrot2/carrot2,345,20,36,411,293,92,2,24,4,96,295,83,32,1,115,27,74,13,78,0,242,0,0,3,3
42009,greenrobot/greenDAO,greenrobot,greenDAO,https://api.github.com/repos/greenrobot/greenDAO,10991,21,35,244,151,13,72,8,0,17,219,6,19,0,20,4,0,0,3,0,133,0,0,0,0
42227,qcadoo/mes,qcadoo,mes,https://api.github.com/repos/qcadoo/mes,223,254,547,2605,2351,252,0,2,0,252,2351,236,18,0,436,5,10,3,247,0,253,0,0,4,4
42406,jtalks-org/jcommune,jtalks-org,jcommune,https://api.github.com/repos/jtalks-org/jcommune,115,220,78,727,507,211,0,9,0,211,507,210,10,0,347,3,0,0,7,204,246,0,0,0,0
42709,cdk/cdk,cdk,cdk,https://api.github.com/repos/cdk/cdk,189,1109,137,2475,1363,1087,3,22,0,1087,1366,1075,34,0,1083,102,843,79,996,0,1627,0,0,0,0
42786,ryantenney/metrics-spring,ryantenney,metrics-spring,https://api.github.com/repos/ryantenney/metrics-spring,671,20,7,73,53,15,0,5,0,15,53,13,7,0,1,3,0,0,14,0,45,0,0,0,0
42994,richardwilly98/elasticsearch-river-mongodb,richardwilly98,elasticsearch-river-mongodb,https://api.github.com/repos/richardwilly98/elasticsearch-river-mongodb,820,41,12,64,23,32,0,9,1,33,23,30,11,0,6,5,28,4,0,32,52,0,0,0,0
43347,xebialabs/overthere,xebialabs,overthere,https://api.github.com/repos/xebialabs/overthere,176,67,20,189,122,27,0,40,30,57,122,57,10,0,52,13,31,7,0,60,90,0,0,0,0
43721,eclipse/paho.mqtt.java,eclipse,paho.mqtt.java,https://api.github.com/repos/eclipse/paho.mqtt.java,1099,91,47,344,254,59,0,31,0,59,254,53,37,0,66,18,0,0,53,0,113,0,0,0,0
43726,apache/mahout,apache,mahout,https://api.github.com/repos/apache/mahout,1977,316,156,1245,932,288,2,23,2,290,934,275,36,0,480,44,255,14,270,0,735,0,0,0,0
43875,xwiki/xwiki-platform,xwiki,xwiki-platform,https://api.github.com/repos/xwiki/xwiki-platform,500,1353,832,4726,3344,1002,0,380,33,1035,3344,867,515,0,1280,309,175,42,959,0,2222,0,0,1,1
44086,docdoku/docdoku-plm,docdoku,docdoku-plm,https://api.github.com/repos/docdoku/docdoku-plm,116,41,12,90,49,41,0,0,0,41,49,37,2,2,5,5,0,0,39,0,22,0,0,2,2
44170,bartdag/py4j,bartdag,py4j,https://api.github.com/repos/bartdag/py4j,632,86,9,146,60,32,0,54,0,32,60,29,57,0,36,3,0,0,29,0,44,0,0,0,0
44967,nuxeo/nuxeo,nuxeo,nuxeo,https://api.github.com/repos/nuxeo/nuxeo,303,1956,1168,7165,5202,1432,11,520,14,1446,5213,1315,634,3,1845,411,365,102,1414,0,2959,0,0,11,11
45162,sirthias/parboiled,sirthias,parboiled,https://api.github.com/repos/sirthias/parboiled,947,74,21,258,182,73,2,1,1,74,184,65,9,0,79,5,38,3,0,66,147,0,0,0,0
46168,javalite/activejdbc,javalite,activejdbc,https://api.github.com/repos/javalite/activejdbc,719,226,61,812,332,93,4,383,123,216,336,212,264,0,106,107,105,7,223,0,534,0,0,0,0
46174,flyingsaucerproject/flyingsaucer,flyingsaucerproject,flyingsaucer,https://api.github.com/repos/flyingsaucerproject/flyingsaucer,1048,23,48,481,453,15,5,8,0,15,458,9,14,0,11,0,0,0,6,0,155,0,0,1,1
46273,jenkinsci/ec2-plugin,jenkinsci,ec2-plugin,https://api.github.com/repos/jenkinsci/ec2-plugin,211,21,9,88,63,21,0,4,0,21,63,18,7,0,26,3,0,0,18,0,38,0,0,0,0
47293,ocpsoft/prettytime,ocpsoft,prettytime,https://api.github.com/repos/ocpsoft/prettytime,985,45,11,122,77,42,0,3,0,42,77,42,3,0,15,0,0,0,42,0,67,0,0,0,0
47945,apache/wicket,apache,wicket,https://api.github.com/repos/apache/wicket,374,1387,393,3226,1818,772,18,618,0,774,1834,645,746,1,677,597,439,23,614,0,2395,0,0,4,4
48485,OpenGamma/OG-Platform,OpenGamma,OG-Platform,https://api.github.com/repos/OpenGamma/OG-Platform,202,2776,863,12134,9329,2587,29,189,29,2627,9347,2534,253,0,4085,293,506,80,0,2537,6507,0,0,0,0
48755,4thline/cling,4thline,cling,https://api.github.com/repos/4thline/cling,1014,109,113,801,691,67,1,42,0,67,692,67,42,0,195,33,4,2,0,62,480,0,0,2,2
48805,urbanairship/datacube,urbanairship,datacube,https://api.github.com/repos/urbanairship/datacube,203,32,13,98,66,27,0,5,0,27,66,25,7,0,48,7,12,1,27,0,39,0,0,0,0
49134,lintool/Cloud9,lintool,Cloud9,https://api.github.com/repos/lintool/Cloud9,106,34,51,285,250,20,1,14,13,33,251,33,1,0,41,2,0,0,26,0,163,0,0,0,0
49524,blackberry/Samples-for-Java,blackberry,Samples-for-Java,https://api.github.com/repos/blackberry/Samples-for-Java,111,32,49,240,208,3,0,29,0,3,208,0,32,0,0,0,0,0,0,0,166,0,0,1,1
49935,AxonFramework/Axon-trader,AxonFramework,Axon-trader,https://api.github.com/repos/AxonFramework/Axon-trader,284,29,29,93,64,13,0,16,0,13,64,13,16,0,25,14,0,0,13,0,32,0,0,0,0
50031,SomMeri/less4j,SomMeri,less4j,https://api.github.com/repos/SomMeri/less4j,129,59,30,349,289,47,1,12,0,47,290,43,16,0,24,9,33,3,44,0,205,0,0,0,0
22602596,java-native-access/jna,java-native-access,jna,https://api.github.com/repos/java-native-access/jna,3317,110,26,541,374,161,2,4,0,161,376,158,7,0,0,26,23,10,62,0,349,0,0,0,0
50978,marubinotto/Piggydb,marubinotto,Piggydb,https://api.github.com/repos/marubinotto/Piggydb,105,172,61,423,251,159,0,13,1,160,251,152,20,0,98,16,72,9,163,0,248,0,0,0,0
51691,jpos/jPOS,jpos,jPOS,https://api.github.com/repos/jpos/jPOS,341,301,49,992,684,305,1,2,0,306,684,300,8,0,341,5,2,1,300,0,381,0,0,1,1
52072,metawidget/metawidget,metawidget,metawidget,https://api.github.com/repos/metawidget/metawidget,120,347,282,1200,850,299,3,48,0,299,853,286,61,0,378,45,22,11,1,0,101,0,0,0,0
52766,foursquare/heapaudit,foursquare,heapaudit,https://api.github.com/repos/foursquare/heapaudit,150,21,9,42,21,15,0,6,0,15,21,12,9,0,0,3,9,1,12,0,35,0,0,0,0
53288,sachin-handiekar/jInstagram,sachin-handiekar,jInstagram,https://api.github.com/repos/sachin-handiekar/jInstagram,412,78,21,164,86,76,0,2,0,76,86,73,5,0,79,0,0,0,73,0,23,0,0,0,0
54022,GPars/GPars,GPars,GPars,https://api.github.com/repos/GPars/GPars,218,27,33,250,223,9,0,18,0,9,223,9,18,0,0,4,0,0,9,0,149,0,0,0,0
54405,vmi/selenese-runner-java,vmi,selenese-runner-java,https://api.github.com/repos/vmi/selenese-runner-java,122,56,29,439,339,44,44,12,0,44,383,41,15,0,64,8,21,3,45,0,263,0,0,8,8
54701,maxcom/lorsource,maxcom,lorsource,https://api.github.com/repos/maxcom/lorsource,207,51,29,296,245,49,0,2,0,49,245,37,14,0,48,15,0,0,37,0,66,0,0,0,0
54997,tinkerpop/pipes,tinkerpop,pipes,https://api.github.com/repos/tinkerpop/pipes,235,77,8,180,103,77,0,0,0,77,103,77,0,0,85,1,1,1,1,0,164,0,0,0,0
55219,JetBrains/intellij-community,JetBrains,intellij-community,https://api.github.com/repos/JetBrains/intellij-community,8611,153,4551,64055,55537,612,4869,3037,56,1324,59749,964,3286,56,1034,120,246,63,668,59,28965,0,1,12262,12263
55594,tamingtext/book,tamingtext,book,https://api.github.com/repos/tamingtext/book,328,26,18,83,54,24,3,2,0,24,57,21,5,0,14,2,18,2,24,0,40,0,0,1,1
55703,martint/jmxutils,martint,jmxutils,https://api.github.com/repos/martint/jmxutils,112,32,3,77,43,25,2,7,0,25,45,24,8,0,10,10,16,2,0,9,32,0,0,0,0
55805,apache/commons-math,apache,commons-math,https://api.github.com/repos/apache/commons-math,346,498,76,1331,822,467,9,33,0,467,831,446,54,0,634,84,77,31,413,0,533,0,0,0,0
21883758,locationtech/spatial4j,locationtech,spatial4j,https://api.github.com/repos/locationtech/spatial4j,389,41,13,113,72,33,0,8,0,33,72,30,11,0,36,16,17,7,30,0,75,0,0,0,0
57296,qiniu/java-sdk,qiniu,java-sdk,https://api.github.com/repos/qiniu/java-sdk,459,30,28,142,112,28,0,2,1,29,112,28,2,0,17,4,0,0,25,0,7,0,0,4,4
57510,apache/oozie,apache,oozie,https://api.github.com/repos/apache/oozie,474,553,68,1388,832,522,1,33,0,522,833,503,52,0,585,83,357,25,229,0,844,0,0,0,0
59151,dcm4che/dcm4che,dcm4che,dcm4che,https://api.github.com/repos/dcm4che/dcm4che,535,41,90,448,406,39,0,3,0,39,406,39,3,0,87,0,0,0,39,0,153,0,0,0,0
59735,okleine/nCoAP,okleine,nCoAP,https://api.github.com/repos/okleine/nCoAP,138,42,35,127,85,22,0,20,19,41,85,33,9,0,34,9,22,2,35,0,101,0,0,0,0
60338,arquillian/arquillian-core,arquillian,arquillian-core,https://api.github.com/repos/arquillian/arquillian-core,277,318,106,591,252,153,21,165,32,189,269,126,194,2,127,161,51,14,147,14,255,0,0,2,2
60602,jenkinsci/jacoco-plugin,jenkinsci,jacoco-plugin,https://api.github.com/repos/jenkinsci/jacoco-plugin,105,35,10,68,33,32,0,3,0,32,33,29,6,0,27,4,6,1,29,0,29,0,0,0,0
61570,CSEMike/OneSwarm,CSEMike,OneSwarm,https://api.github.com/repos/CSEMike/OneSwarm,113,98,575,3442,3288,63,56,35,0,66,3340,33,67,1,12,8,1,1,37,2,908,0,35,0,35
62238,apache/camel,apache,camel,https://api.github.com/repos/apache/camel,2725,10410,1790,18558,8056,9290,19,1193,51,9341,8075,8932,1544,7,2521,1672,7790,817,8464,4,13630,0,0,47,47
62373,ceylon/ceylon-compiler,ceylon,ceylon-compiler,https://api.github.com/repos/ceylon/ceylon-compiler,191,3273,433,4228,934,436,2,2856,37,470,936,105,3178,9,7,152,16,3,83,0,1989,0,4,99,103
62693,wwadge/bonecp,wwadge,bonecp,https://api.github.com/repos/wwadge/bonecp,344,39,8,102,60,34,3,5,0,34,63,28,11,0,34,8,0,0,28,0,23,0,0,0,0
63464,tlrx/elasticsearch-test,tlrx,elasticsearch-test,https://api.github.com/repos/tlrx/elasticsearch-test,158,70,13,70,0,20,0,50,0,20,0,18,52,0,0,10,1,1,24,0,12,0,0,0,0
63743,appfuse/appfuse,appfuse,appfuse,https://api.github.com/repos/appfuse/appfuse,391,95,74,409,309,74,5,21,2,76,314,52,43,0,61,24,40,11,59,0,256,0,0,1,1
63996,internetarchive/heritrix3,internetarchive,heritrix3,https://api.github.com/repos/internetarchive/heritrix3,1571,136,52,554,412,130,6,6,0,133,415,64,75,0,68,5,33,3,0,0,410,0,0,2,2
66412,hector-client/hector,hector-client,hector,https://api.github.com/repos/hector-client/hector,770,124,37,459,333,96,0,30,0,96,333,82,44,0,174,39,45,7,82,0,222,0,0,0,0
66634,antlr/antlr3,antlr,antlr3,https://api.github.com/repos/antlr/antlr3,164,43,17,276,208,42,25,1,0,43,232,42,2,1,57,6,37,5,37,0,168,0,1,7,8
67473,marytts/marytts,marytts,marytts,https://api.github.com/repos/marytts/marytts,1299,63,100,971,903,57,5,6,3,60,908,52,11,0,65,3,1,1,39,17,447,0,0,2,2
68256,qos-ch/logback,qos-ch,logback,https://api.github.com/repos/qos-ch/logback,1668,483,149,1089,674,220,5,190,5,226,678,214,197,0,294,143,12,3,206,0,553,0,0,3,3
68773,lordofthejars/nosql-unit,lordofthejars,nosql-unit,https://api.github.com/repos/lordofthejars/nosql-unit,319,175,64,548,372,25,1,150,136,161,373,146,29,0,184,12,6,3,183,0,162,0,0,1,1
68831,liferay/liferay-faces,liferay,liferay-faces,https://api.github.com/repos/liferay/liferay-faces,102,55,298,1420,1350,36,3,31,0,36,1353,32,35,0,23,6,26,1,32,0,828,0,0,0,0
70480,Jasig/uPortal,Jasig,uPortal,https://api.github.com/repos/Jasig/uPortal,215,251,241,1855,1561,228,43,23,0,228,1604,212,39,0,511,33,37,10,205,0,787,0,0,1,1
70634,pentaho/mondrian,pentaho,mondrian,https://api.github.com/repos/pentaho/mondrian,771,97,38,1002,749,83,155,15,2,139,850,93,46,13,98,76,36,4,0,0,699,0,0,37,37
71057,socialize/socialize-sdk-android,socialize,socialize-sdk-android,https://api.github.com/repos/socialize/socialize-sdk-android,155,131,131,973,797,111,0,65,0,111,797,1,175,0,0,0,0,0,0,0,593,0,0,1,1
71692,wg/lettuce,wg,lettuce,https://api.github.com/repos/wg/lettuce,181,23,6,68,45,23,0,0,0,23,45,22,1,0,26,1,18,1,23,0,46,0,0,0,0
71866,skyscreamer/yoga,skyscreamer,yoga,https://api.github.com/repos/skyscreamer/yoga,158,50,41,175,124,23,1,27,0,23,125,14,36,0,29,13,5,1,21,0,59,0,0,0,0
73294,SQiShER/java-object-diff,SQiShER,java-object-diff,https://api.github.com/repos/SQiShER/java-object-diff,613,26,24,156,129,1,1,25,0,1,130,0,26,0,0,0,0,0,0,0,33,0,0,0,0
74125,Sable/soot,Sable,soot,https://api.github.com/repos/Sable/soot,1213,96,191,3607,3272,60,239,36,0,66,3505,60,42,0,64,3,32,3,31,1,2291,0,3,3,6
74628,stoicflame/enunciate,stoicflame,enunciate,https://api.github.com/repos/stoicflame/enunciate,450,334,165,1123,788,33,1,301,0,33,789,32,301,1,29,144,0,0,7,0,512,0,0,15,15
75275,apache/shiro,apache,shiro,https://api.github.com/repos/apache/shiro,2521,135,94,707,572,120,0,15,6,126,572,112,23,0,206,23,38,10,101,0,342,0,0,0,0
75436,st-js/st-js,st-js,st-js,https://api.github.com/repos/st-js/st-js,159,634,97,926,282,92,10,542,1,93,292,89,545,0,25,473,52,2,107,0,191,0,0,0,0
76384,stripe/stripe-java,stripe,stripe-java,https://api.github.com/repos/stripe/stripe-java,423,152,26,632,476,155,0,1,0,155,476,154,2,0,168,1,143,1,155,0,593,0,0,0,0
76442,groovy/groovy-core,groovy,groovy-core,https://api.github.com/repos/groovy/groovy-core,1737,248,134,1375,1117,124,10,124,2,128,1125,114,136,0,82,20,26,6,9,0,851,0,0,1,1
76769,jnr/jnr-ffi,jnr,jnr-ffi,https://api.github.com/repos/jnr/jnr-ffi,633,36,39,318,282,35,0,1,0,35,282,35,1,0,44,4,0,0,35,0,124,0,0,0,0
77232,sgothel/jogl,sgothel,jogl,https://api.github.com/repos/sgothel/jogl,220,493,174,1348,854,305,1,188,5,310,855,291,202,0,5,31,22,9,316,0,755,0,0,26,26
77978,dustin/java-memcached-client,dustin,java-memcached-client,https://api.github.com/repos/dustin/java-memcached-client,458,80,15,282,202,65,0,15,3,68,202,44,36,0,104,9,13,4,10,0,201,0,0,0,0
79984,banq/jdonframework,banq,jdonframework,https://api.github.com/repos/banq/jdonframework,729,109,134,574,458,14,2,100,0,14,460,8,106,0,14,18,0,0,0,0,107,0,0,0,0
80044,xetorthio/johm,xetorthio,johm,https://api.github.com/repos/xetorthio/johm,154,20,4,41,21,10,0,10,4,14,21,11,9,0,10,8,8,2,11,0,21,0,0,0,0
81568,makersoft/mybatis-shards,makersoft,mybatis-shards,https://api.github.com/repos/makersoft/mybatis-shards,202,28,43,125,97,17,0,11,0,17,97,13,15,0,21,7,3,2,14,0,26,0,0,0,0
81779,rdelbru/SIREn,rdelbru,SIREn,https://api.github.com/repos/rdelbru/SIREn,110,73,33,345,272,64,0,9,0,64,272,52,21,0,75,15,40,9,57,0,243,0,0,0,0
82058,killme2008/xmemcached,killme2008,xmemcached,https://api.github.com/repos/killme2008/xmemcached,639,121,52,342,220,80,1,41,8,88,221,83,38,0,96,26,34,7,26,0,188,0,0,0,0
82139,fozziethebeat/S-Space,fozziethebeat,S-Space,https://api.github.com/repos/fozziethebeat/S-Space,205,174,50,856,664,170,18,4,0,170,682,165,9,0,227,9,8,4,172,0,355,0,0,0,0
84712,gwt-maven-plugin/gwt-maven-plugin,gwt-maven-plugin,gwt-maven-plugin,https://api.github.com/repos/gwt-maven-plugin/gwt-maven-plugin,162,57,22,117,58,10,2,47,0,10,60,2,54,1,2,0,0,0,1,0,78,0,0,6,6
